row_id,microbusiness_density
53005_2020-05-01,4.4301839
53005_2020-06-01,4.4505897
53005_2020-07-01,4.4555154
53005_2020-08-01,4.4534044
53005_2020-09-01,4.4864759
53005_2020-10-01,4.494216
53005_2020-11-01,4.474514
53005_2020-12-01,4.4956231
53005_2021-01-01,4.3680863
53005_2021-02-01,4.3563328
53005_2021-03-01,4.3556414
53005_2021-04-01,4.3743086
53005_2021-05-01,4.3673949
53005_2021-06-01,4.3452711
53005_2021-07-01,4.3459625
53005_2021-08-01,4.3639379
53005_2021-09-01,4.3494191
53005_2021-10-01,4.358407
53005_2021-11-01,4.5243363
53005_2021-12-01,4.5194969
53005_2022-01-01,4.4316382
53005_2022-02-01,4.4316382
53005_2022-03-01,4.4581103
53005_2022-04-01,4.4662552
53005_2022-05-01,4.439105
53005_2022-06-01,4.4567528
53005_2022-07-01,4.5429554
53005_2022-08-01,4.5388827
53005_2022-09-01,4.580966
53005_2022-10-01,4.6054015
53007_2019-08-01,6.3489833
53007_2019-09-01,6.459599
53007_2019-10-01,6.4824243
53007_2019-11-01,6.5579238
53007_2019-12-01,6.5438776
53007_2020-01-01,6.4457359
53007_2020-02-01,6.3572483
53007_2020-03-01,6.4335909
53007_2020-04-01,6.5689249
53007_2020-05-01,6.5134034
53007_2020-06-01,6.4769673
53007_2020-07-01,6.5238137
53007_2020-08-01,6.534224
53007_2020-09-01,6.629652
53007_2020-10-01,6.6348572
53007_2020-11-01,6.6036263
53007_2020-12-01,6.5186086
53007_2021-01-01,6.4728651
53007_2021-02-01,6.1976433
53007_2021-03-01,6.28021
53007_2021-04-01,6.2526879
53007_2021-05-01,6.2423668
53007_2021-06-01,6.2647285
53007_2021-07-01,6.2698889
53007_2021-08-01,6.2888107
53007_2021-09-01,6.2698889
53007_2021-10-01,6.550271
53007_2021-11-01,6.6362777
53007_2021-12-01,6.7377653
53007_2022-01-01,6.7537384
53007_2022-02-01,6.8458114
53007_2022-03-01,6.8935533
53007_2022-04-01,6.8901429
53007_2022-05-01,6.8782077
53007_2022-06-01,6.9140139
53007_2022-07-01,6.9924464
53007_2022-08-01,7.4766831
53007_2022-09-01,8.1757574
53007_2022-10-01,8.2183838
53009_2019-08-01,5.0467658
53009_2019-09-01,5.033546
53009_2019-10-01,4.9839706
53009_2019-11-01,5.0351987
53009_2019-12-01,5.0104108
53009_2020-01-01,4.9074268
53009_2020-02-01,4.873291
53009_2020-03-01,4.9236822
53009_2020-04-01,4.9610691
53009_2020-05-01,4.9756985
53009_2020-06-01,5.0049577
53009_2020-07-01,5.0244641
53009_2020-08-01,5.0342169
53009_2020-09-01,5.0537233
53009_2020-10-01,5.0293407
53009_2020-11-01,5.0667272
53009_2020-12-01,5.0651016
53009_2021-01-01,4.9830961
53009_2021-02-01,4.9270163
53009_2021-03-01,4.9462433
53009_2021-04-01,4.9462433
53009_2021-05-01,4.9318228
53009_2021-06-01,4.9174023
53009_2021-07-01,4.8933682
53009_2021-08-01,4.9366298
53009_2021-09-01,4.9254136
53009_2021-10-01,4.9141979
53009_2021-11-01,4.9526525
53009_2021-12-01,4.9350276
53009_2022-01-01,4.8809671
53009_2022-02-01,4.8825417
53009_2022-03-01,4.9297771
53009_2022-04-01,4.9565434
53009_2022-05-01,4.9219046
53009_2022-06-01,4.8982868
53009_2022-07-01,4.9833102
53009_2022-08-01,4.958118
53009_2022-09-01,4.9722886
53009_2022-10-01,4.9974809
53011_2019-08-01,8.7671118
53011_2019-09-01,8.7976894
53011_2019-10-01,8.7953596
53011_2019-11-01,8.7877874
53011_2019-12-01,8.7819633
53011_2020-01-01,8.6882019
53011_2020-02-01,8.5302505
53011_2020-03-01,8.4729433
53011_2020-04-01,8.5573359
53011_2020-05-01,8.5678854
53011_2020-06-01,8.6197758
53011_2020-07-01,8.642869
53011_2020-08-01,8.6725206
53011_2020-09-01,8.6816444
53011_2020-10-01,8.6884871
53011_2020-11-01,8.6508522
53011_2020-12-01,8.6477165
53011_2021-01-01,8.4640713
53011_2021-02-01,8.354681
53011_2021-03-01,8.4277945
53011_2021-04-01,8.5078831
53011_2021-05-01,8.4967213
53011_2021-06-01,8.4755125
53011_2021-07-01,8.5095577
53011_2021-08-01,8.5329981
53011_2021-09-01,8.5374632
53011_2021-10-01,8.573741
53011_2021-11-01,8.6825733
53011_2021-12-01,8.7138271
53011_2022-01-01,8.5359669
53011_2022-02-01,8.5305109
53011_2022-03-01,8.6055269
53011_2022-04-01,8.6044359
53011_2022-05-01,8.5607901
53011_2022-06-01,8.6922722
53011_2022-07-01,8.7833824
53011_2022-08-01,8.8035679
53011_2022-09-01,9.1336374
53011_2022-10-01,9.1871023
53013_2019-08-01,2.3670459
53013_2019-09-01,2.3363049
53013_2019-10-01,2.3363049
53013_2019-11-01,2.3055642
53013_2019-12-01,2.3055642
53013_2020-01-01,2.3328149
53013_2020-02-01,2.3328149
53013_2020-03-01,2.363919
53013_2020-04-01,2.3950233
53013_2020-05-01,2.3017108
53013_2020-06-01,2.4261274
53013_2020-07-01,2.363919
53013_2020-08-01,2.4572318
53013_2020-09-01,2.3950233
53013_2020-10-01,2.363919
53013_2020-11-01,2.363919
53013_2020-12-01,2.363919
53013_2021-01-01,2.3349938
53013_2021-02-01,2.5529265
53013_2021-03-01,2.5840597
53013_2021-04-01,2.5529265
53013_2021-05-01,2.5529265
53013_2021-06-01,2.5840597
53013_2021-07-01,2.6151931
53013_2021-08-01,2.6463263
53013_2021-09-01,2.6774595
53013_2021-10-01,2.6463263
53013_2021-11-01,2.6774595
53013_2021-12-01,2.6774595
53013_2022-01-01,2.5502551
53013_2022-02-01,2.5802581
53013_2022-03-01,2.5502551
53013_2022-04-01,2.4902489
53013_2022-05-01,2.4902489
53013_2022-06-01,2.4902489
53013_2022-07-01,2.610261
53013_2022-08-01,2.520252
53013_2022-09-01,2.4902489
53013_2022-10-01,2.5802581
53015_2019-08-01,3.2111702
53015_2019-09-01,3.2049031
53015_2019-10-01,3.2036498
53015_2019-11-01,3.154768
53015_2019-12-01,3.1585281
53015_2020-01-01,3.1111879
53015_2020-02-01,3.0939035
53015_2020-03-01,3.0815575
53015_2020-04-01,3.1432874
53015_2020-05-01,3.1716833
53015_2020-06-01,3.1951406
53015_2020-07-01,3.2272401
53015_2020-08-01,3.2371171
53015_2020-09-01,3.2309439
53015_2020-10-01,3.2309439
53015_2020-11-01,3.2037828
53015_2020-12-01,3.1951406
53015_2021-01-01,3.1340346
53015_2021-02-01,3.2154224
53015_2021-03-01,3.2166371
53015_2021-04-01,3.2154224
53015_2021-05-01,3.1777654
53015_2021-06-01,3.1656179
53015_2021-07-01,3.1680474
53015_2021-08-01,3.1704769
53015_2021-09-01,3.1716917
53015_2021-10-01,3.1886981
53015_2021-11-01,3.2919512
53015_2021-12-01,3.3065281
53015_2022-01-01,3.2559361
53015_2022-02-01,3.2595193
53015_2022-03-01,3.2846017
53015_2022-04-01,3.2654915
53015_2022-05-01,3.2631025
53015_2022-06-01,3.2893794
53015_2022-07-01,3.3526826
53015_2022-08-01,3.3550713
53015_2022-09-01,3.3562658
53015_2022-10-01,3.3502939
53017_2019-08-01,2.9893215
53017_2019-09-01,3.0596189
53017_2019-10-01,3.0294914
53017_2019-11-01,3.0529242
53017_2019-12-01,3.0328391
53017_2020-01-01,2.9457059
53017_2020-02-01,2.9325993
53017_2020-03-01,2.9391527
53017_2020-04-01,2.9555359
53017_2020-05-01,2.9489827
53017_2020-06-01,2.9391527
53017_2020-07-01,2.9457059
53017_2020-08-01,2.9883025
53017_2020-09-01,3.0341754
53017_2020-10-01,3.0440054
53017_2020-11-01,3.0308988
53017_2020-12-01,3.066942
53017_2021-01-01,2.9936841
53017_2021-02-01,3.4061613
53017_2021-03-01,3.4158287
53017_2021-04-01,3.4351637
53017_2021-05-01,3.4544985
53017_2021-06-01,3.4416087
53017_2021-07-01,3.4673884
53017_2021-08-01,3.4963908
53017_2021-09-01,3.5350606
53017_2021-10-01,3.5543954
53017_2021-11-01,3.6446249
53017_2021-12-01,3.6832948
53017_2022-01-01,3.6538217
53017_2022-02-01,3.6601598
53017_2022-03-01,3.6791735
53017_2022-04-01,3.7108631
53017_2022-05-01,3.7045252
53017_2022-06-01,3.742553
53017_2022-07-01,3.7964253
53017_2022-08-01,3.828115
53017_2022-09-01,3.8122702
53017_2022-10-01,3.8154392
53019_2019-08-01,2.2322872
53019_2019-09-01,2.3940473
53019_2019-10-01,2.2969913
53019_2019-11-01,2.3293433
53019_2019-12-01,2.3131673
53019_2020-01-01,2.2657883
53019_2020-02-01,2.3622048
53019_2020-03-01,2.4586213
53019_2020-04-01,2.4586213
53019_2020-05-01,2.5228989
53019_2020-06-01,2.5068295
53019_2020-07-01,2.5068295
53019_2020-08-01,2.5389683
53019_2020-09-01,2.4907601
53019_2020-10-01,2.4907601
53019_2020-11-01,2.5550377
53019_2020-12-01,2.5068295
53019_2021-01-01,2.4691358
53019_2021-02-01,2.2950301
53019_2021-03-01,2.3425136
53019_2021-04-01,2.5482748
53019_2021-05-01,2.5799303
53019_2021-06-01,2.5641026
53019_2021-07-01,2.5324469
53019_2021-08-01,2.5324469
53019_2021-09-01,2.5324469
53019_2021-10-01,2.5957582
53019_2021-11-01,2.6432416
53019_2021-12-01,2.6274137
53019_2022-01-01,2.6081524
53019_2022-02-01,2.5925348
53019_2022-03-01,2.5612993
53019_2022-04-01,2.5612993
53019_2022-05-01,2.5456817
53019_2022-06-01,2.5144463
53019_2022-07-01,2.5456817
53019_2022-08-01,2.483211
53019_2022-09-01,2.4675934
53019_2022-10-01,2.4675934
53021_2019-08-01,3.176522
53021_2019-09-01,3.2050636
53021_2019-10-01,3.1681273
53021_2019-11-01,3.1966691
53021_2019-12-01,3.1647694
53021_2020-01-01,3.0686665
53021_2020-02-01,2.9847062
53021_2020-03-01,2.989645
53021_2020-04-01,3.0818367
53021_2020-05-01,3.0851293
53021_2020-06-01,3.0851293
53021_2020-07-01,3.1098235
53021_2020-08-01,3.1032383
53021_2020-09-01,3.113116
53021_2020-10-01,3.0406797
53021_2020-11-01,3.0357409
53021_2020-12-01,3.0110466
53021_2021-01-01,2.9122603
53021_2021-02-01,2.8362601
53021_2021-03-01,2.8459623
53021_2021-04-01,2.9106433
53021_2021-05-01,2.9106433
53021_2021-06-01,2.9025581
53021_2021-07-01,2.8411112
53021_2021-08-01,2.8653667
53021_2021-09-01,2.8443453
53021_2021-10-01,2.8815367
53021_2021-11-01,2.9478347
53021_2021-12-01,2.9656222
53021_2022-01-01,2.907464
53021_2022-02-01,2.8568718
53021_2022-03-01,2.8900728
53021_2022-04-01,3.0465922
53021_2022-05-01,3.0323632
53021_2022-06-01,3.1620054
53021_2022-07-01,3.1904633
53021_2022-08-01,3.1714914
53021_2022-09-01,3.1825583
53021_2022-10-01,3.2031114
53023_2019-08-01,1.2820513
53023_2019-09-01,1.6899767
53023_2019-10-01,1.2820513
53023_2019-11-01,1.8065268
53023_2019-12-01,1.8648019
53023_2020-01-01,1.8289086
53023_2020-02-01,1.7699115
53023_2020-03-01,1.7699115
53023_2020-04-01,1.7699115
53023_2020-05-01,1.7699115
53023_2020-06-01,1.7699115
53023_2020-07-01,1.7699115
53023_2020-08-01,1.7699115
53023_2020-09-01,1.5929203
53023_2020-10-01,1.7109145
53023_2020-11-01,1.5339233
53023_2020-12-01,1.5339233
53023_2021-01-01,1.5929203
53023_2021-02-01,1.6519175
53023_2021-03-01,1.6519175
53023_2021-04-01,1.7699115
53023_2021-05-01,1.7699115
53023_2021-06-01,1.7699115
53023_2021-07-01,1.7699115
53023_2021-08-01,1.7699115
53023_2021-09-01,1.8289086
53023_2021-10-01,1.8289086
53023_2021-11-01,1.8879056
53023_2021-12-01,1.9469026
53023_2022-01-01,1.8272425
53023_2022-02-01,1.8272425
53023_2022-03-01,1.7165005
53023_2022-04-01,1.6611296
53023_2022-05-01,1.6611296
53023_2022-06-01,1.6611296
53023_2022-07-01,1.7165005
53023_2022-08-01,1.7165005
53023_2022-09-01,1.7165005
53023_2022-10-01,1.7165005
53025_2019-08-01,2.6979489
53025_2019-09-01,2.69489
53025_2019-10-01,2.6933606
53025_2019-11-01,2.7132435
53025_2019-12-01,2.7392442
53025_2020-01-01,2.7014034
53025_2020-02-01,2.6443102
53025_2020-03-01,2.6803689
53025_2020-04-01,2.7119205
53025_2020-05-01,2.7224376
53025_2020-06-01,2.7840381
53025_2020-07-01,2.8110821
53025_2020-08-01,2.8231018
53025_2020-09-01,2.8381262
53025_2020-10-01,2.8456383
53025_2020-11-01,2.8200967
53025_2020-12-01,2.79756
53025_2021-01-01,2.7915347
53025_2021-02-01,2.8733325
53025_2021-03-01,2.8867176
53025_2021-04-01,2.9164622
53025_2021-05-01,2.9209239
53025_2021-06-01,2.9120004
53025_2021-07-01,2.9432323
53025_2021-08-01,2.9610791
53025_2021-09-01,2.9655409
53025_2021-10-01,2.9759514
53025_2021-11-01,3.0235429
53025_2021-12-01,3.0532875
53025_2022-01-01,3.0339949
53025_2022-02-01,3.0530765
53025_2022-03-01,3.0897722
53025_2022-04-01,3.0941756
53025_2022-05-01,3.0868366
53025_2022-06-01,3.1132574
53025_2022-07-01,3.1807773
53025_2022-08-01,3.1205964
53025_2022-09-01,3.1059182
53025_2022-10-01,3.1205964
53027_2019-08-01,3.2682745
53027_2019-09-01,3.3425937
53027_2019-10-01,3.3337462
53027_2019-11-01,3.3532107
53027_2019-12-01,3.3443632
53027_2020-01-01,3.295913
53027_2020-02-01,3.2731099
53027_2020-03-01,3.1994388
53027_2020-04-01,3.274864
53027_2020-05-01,3.2888968
53027_2020-06-01,3.3046834
53027_2020-07-01,3.1433082
53027_2020-08-01,3.1310296
53027_2020-09-01,3.1661112
53027_2020-10-01,3.1818979
53027_2020-11-01,3.1889143
53027_2020-12-01,3.1713734
53027_2021-01-01,3.1274312
53027_2021-02-01,3.0427191
53027_2021-03-01,3.0686514
53027_2021-04-01,3.0582786
53027_2021-05-01,3.0669224
53027_2021-06-01,3.0772955
53027_2021-07-01,3.0807531
53027_2021-08-01,3.1222446
53027_2021-09-01,3.1118717
53027_2021-10-01,3.1291599
53027_2021-11-01,3.1775668
53027_2021-12-01,3.2277026
53027_2022-01-01,3.1864245
53027_2022-02-01,3.2068286
53027_2022-03-01,3.2459362
53027_2022-04-01,3.249337
53027_2022-05-01,3.2544379
53027_2022-06-01,3.3598585
53027_2022-07-01,3.4159696
53027_2022-08-01,3.3887641
53027_2022-09-01,3.3887641
53027_2022-10-01,3.4380739
53029_2019-08-01,6.9542971
53029_2019-09-01,6.9144616
53029_2019-10-01,6.932847
53029_2019-11-01,6.9083333
53029_2019-12-01,6.9512324
53029_2020-01-01,6.7992668
53029_2020-02-01,6.6490402
53029_2020-03-01,6.4837904
53029_2020-04-01,6.7001171
53029_2020-05-01,6.7331672
53029_2020-06-01,6.7752304
53029_2020-07-01,6.8172941
53029_2020-08-01,6.8488417
53029_2020-09-01,6.8202987
53029_2020-10-01,6.7992668
53029_2020-11-01,6.7647147
53029_2020-12-01,6.7632127
53029_2021-01-01,6.645009
53029_2021-02-01,6.5209689
53029_2021-03-01,6.5623155
53029_2021-04-01,6.6184287
53029_2021-05-01,6.5593619
53029_2021-06-01,6.5268755
53029_2021-07-01,7.0481396
53029_2021-08-01,7.0791492
53029_2021-09-01,7.1249261
53029_2021-10-01,7.2652097
53029_2021-11-01,7.3862967
53029_2021-12-01,7.4394565
53029_2022-01-01,6.9784651
53029_2022-02-01,6.9900742
53029_2022-03-01,7.1206756
53029_2022-04-01,7.1540518
53029_2022-05-01,7.1424427
53029_2022-06-01,7.3354421
53029_2022-07-01,7.4544349
53029_2022-08-01,7.403645
53029_2022-09-01,7.4413743
53029_2022-10-01,7.4631414
53031_2019-08-01,11.092678
53031_2019-09-01,11.171857
53031_2019-10-01,11.130383
53031_2019-11-01,11.202021
53031_2019-12-01,11.039891
53031_2020-01-01,10.842926
53031_2020-02-01,10.460453
53031_2020-03-01,10.56814
53031_2020-04-01,10.686966
53031_2020-05-01,10.616413
53031_2020-06-01,10.642406
53031_2020-07-01,10.709247
53031_2020-08-01,10.65726
53031_2020-09-01,10.623839
53031_2020-10-01,10.538433
53031_2020-11-01,10.456739
53031_2020-12-01,10.43446
53031_2021-01-01,10.343694
53031_2021-02-01,10.86234
53031_2021-03-01,10.84773
53031_2021-04-01,10.858687
53031_2021-05-01,10.7272
53031_2021-06-01,10.803901
53031_2021-07-01,10.760072
53031_2021-08-01,10.723547
53031_2021-09-01,10.624931
53031_2021-10-01,10.570145
53031_2021-11-01,10.774681
53031_2021-12-01,10.723547
53031_2022-01-01,10.458263
53031_2022-02-01,10.451119
53031_2022-03-01,10.422545
53031_2022-04-01,10.440404
53031_2022-05-01,10.436832
53031_2022-06-01,10.468979
53031_2022-07-01,10.558274
53031_2022-08-01,10.547559
53031_2022-09-01,10.565417
53031_2022-10-01,10.55113
53033_2019-08-01,13.784215
53033_2019-09-01,13.851098
53033_2019-10-01,13.896957
53033_2019-11-01,13.866047
53033_2019-12-01,13.832457
53033_2020-01-01,13.48762
53033_2020-02-01,13.575171
53033_2020-03-01,13.702188
53033_2020-04-01,13.906101
53033_2020-05-01,13.884912
53033_2020-06-01,13.759409
53033_2020-07-01,13.773205
53033_2020-08-01,13.804348
53033_2020-09-01,13.810111
53033_2020-10-01,13.906568
53033_2020-11-01,13.923041
53033_2020-12-01,13.92863
53033_2021-01-01,13.792715
53033_2021-02-01,13.639173
53033_2021-03-01,13.761755
53033_2021-04-01,13.833175
53033_2021-05-01,13.763529
53033_2021-06-01,13.745845
53033_2021-07-01,13.777321
53033_2021-08-01,13.774802
53033_2021-09-01,13.727818
53033_2021-10-01,13.748363
53033_2021-11-01,13.791398
53033_2021-12-01,13.783443
53033_2022-01-01,13.587116
53033_2022-02-01,13.546234
53033_2022-03-01,13.583681
53033_2022-04-01,13.537111
53033_2022-05-01,13.441944
53033_2022-06-01,13.369583
53033_2022-07-01,13.467904
53033_2022-08-01,13.419476
53033_2022-09-01,13.41604
53033_2022-10-01,18.188141
53035_2019-08-01,6.7706246
53035_2019-09-01,6.8926797
53035_2019-10-01,6.9014678
53035_2019-11-01,6.9717712
53035_2019-12-01,6.9732356
53035_2020-01-01,6.8579116
53035_2020-02-01,6.8064966
53035_2020-03-01,6.7896786
53035_2020-04-01,6.9352746
53035_2020-05-01,7.0371437
53035_2020-06-01,7.0270529
53035_2020-07-01,7.0525203
53035_2020-08-01,7.0308971
53035_2020-09-01,7.1097016
53035_2020-10-01,7.1236367
53035_2020-11-01,7.1284418
53035_2020-12-01,7.0702991
53035_2021-01-01,7.0287647
53035_2021-02-01,6.7158384
53035_2021-03-01,6.7551317
53035_2021-04-01,6.7470837
53035_2021-05-01,6.718679
53035_2021-06-01,6.6737046
53035_2021-07-01,6.661396
53035_2021-08-01,6.658082
53035_2021-09-01,6.6367784
53035_2021-10-01,6.655715
53035_2021-11-01,6.7073169
53035_2021-12-01,6.726727
53035_2022-01-01,6.6283121
53035_2022-02-01,6.6371846
53035_2022-03-01,6.6516609
53035_2022-04-01,6.6950903
53035_2022-05-01,6.6530619
53035_2022-06-01,6.6638026
53035_2022-07-01,6.7464581
53035_2022-08-01,6.7086325
53035_2022-09-01,6.7347836
53035_2022-10-01,6.742722
53037_2019-08-01,5.227778
53037_2019-09-01,5.2666669
53037_2019-10-01,5.2833333
53037_2019-11-01,5.3805556
53037_2019-12-01,5.3583331
53037_2020-01-01,5.1897879
53037_2020-02-01,5.3302717
53037_2020-03-01,5.3978119
53037_2020-04-01,5.3897071
53037_2020-05-01,5.3843036
53037_2020-06-01,5.3789005
53037_2020-07-01,5.4545455
53037_2020-08-01,5.4410377
53037_2020-09-01,5.4815617
53037_2020-10-01,5.4842629
53037_2020-11-01,5.5004725
53037_2020-12-01,5.5626097
53037_2021-01-01,5.4163594
53037_2021-02-01,5.5163703
53037_2021-03-01,5.5479527
53037_2021-04-01,5.5663753
53037_2021-05-01,5.9032531
53037_2021-06-01,6.0058951
53037_2021-07-01,6.0559006
53037_2021-08-01,6.3901463
53037_2021-09-01,6.3980417
53037_2021-10-01,6.4217286
53037_2021-11-01,6.5533214
53037_2021-12-01,6.5822721
53037_2022-01-01,6.4610114
53037_2022-02-01,6.2974415
53037_2022-03-01,6.2923303
53037_2022-04-01,6.2207685
53037_2022-05-01,6.1977663
53037_2022-06-01,6.2156568
53037_2022-07-01,6.2539935
53037_2022-08-01,6.1747642
53037_2022-09-01,6.1824317
53037_2022-10-01,6.2105451
53039_2019-08-01,4.803545
53039_2019-09-01,4.8685379
53039_2019-10-01,4.8508124
53039_2019-11-01,4.8803544
53039_2019-12-01,4.8744459
53039_2020-01-01,4.7632914
53039_2020-02-01,4.6817679
53039_2020-03-01,4.7108831
53039_2020-04-01,4.745822
53039_2020-05-01,4.8156991
53039_2020-06-01,4.8448143
53039_2020-07-01,4.8681068
53039_2020-08-01,4.8681068
53039_2020-09-01,4.8564606
53039_2020-10-01,4.8797531
53039_2020-11-01,4.7982297
53039_2020-12-01,4.8273454
53039_2021-01-01,4.7047391
53039_2021-02-01,4.8991027
53039_2021-03-01,4.9162521
53039_2021-04-01,4.9334021
53039_2021-05-01,4.8991027
53039_2021-06-01,4.904819
53039_2021-07-01,4.9219689
53039_2021-08-01,4.9677014
53039_2021-09-01,4.9562683
53039_2021-10-01,4.9734178
53039_2021-11-01,5.0534501
53039_2021-12-01,5.0248671
53039_2022-01-01,5.0042124
53039_2022-02-01,4.9087334
53039_2022-03-01,4.9648976
53039_2022-04-01,4.9817467
53039_2022-05-01,4.9480481
53039_2022-06-01,4.8975005
53039_2022-07-01,4.9255829
53039_2022-08-01,4.8975005
53039_2022-09-01,4.9199662
53039_2022-10-01,4.9087334
53041_2019-08-01,8.7786064
53041_2019-09-01,8.453598
53041_2019-10-01,8.2060518
53041_2019-11-01,8.2313118
53041_2019-12-01,8.2397318
53041_2020-01-01,8.2726593
53041_2020-02-01,7.9376397
53041_2020-03-01,7.4898415
53041_2020-04-01,6.9077039
53041_2020-05-01,6.6987314
53041_2020-06-01,6.3172736
53041_2020-07-01,6.0834231
53041_2020-08-01,6.1199102
53041_2020-09-01,6.1165934
53041_2020-10-01,6.1132765
53041_2020-11-01,5.7915249
53041_2020-12-01,5.8064518
53041_2021-01-01,5.6537275
53041_2021-02-01,5.6096725
53041_2021-03-01,5.5590906
53041_2021-04-01,5.578671
53041_2021-05-01,5.5036139
53041_2021-06-01,5.4644542
53041_2021-07-01,5.456296
53041_2021-08-01,5.4334526
53041_2021-09-01,5.4301891
53041_2021-10-01,5.4350843
53041_2021-11-01,5.4301891
53041_2021-12-01,5.449769
53041_2022-01-01,5.3638492
53041_2022-02-01,5.3445897
53041_2022-03-01,5.3879242
53041_2022-04-01,5.3959489
53041_2022-05-01,5.3670592
53041_2022-06-01,5.3654542
53041_2022-07-01,5.4200239
53041_2022-08-01,5.2932301
53041_2022-09-01,5.3076749
53041_2022-10-01,5.3076749
53043_2019-08-01,3.1384616
53043_2019-09-01,3.2492309
53043_2019-10-01,3.1507692
53043_2019-11-01,3.2861538
53043_2019-12-01,3.2861538
53043_2020-01-01,3.2328901
53043_2020-02-01,3.1718922
53043_2020-03-01,3.2084908
53043_2020-04-01,3.2572892
53043_2020-05-01,3.2328901
53043_2020-06-01,3.2450898
53043_2020-07-01,3.4036844
53043_2020-08-01,3.4036844
53043_2020-09-01,3.4158838
53043_2020-10-01,3.3426864
53043_2020-11-01,3.2816885
53043_2020-12-01,3.2206905
53043_2021-01-01,3.1404164
53043_2021-02-01,3.1644809
53043_2021-03-01,3.2487066
53043_2021-04-01,3.2727711
53043_2021-05-01,3.1885452
53043_2021-06-01,3.176513
53043_2021-07-01,3.1043196
53043_2021-08-01,3.0922873
53043_2021-09-01,3.2487066
53043_2021-10-01,3.2727711
53043_2021-11-01,3.3329322
53043_2021-12-01,3.3329322
53043_2022-01-01,3.2678192
53043_2022-02-01,3.3033388
53043_2022-03-01,3.3270187
53043_2022-04-01,3.3506985
53043_2022-05-01,3.3151789
53043_2022-06-01,3.3506985
53043_2022-07-01,3.4217381
53043_2022-08-01,3.3743784
53043_2022-09-01,3.3980582
53043_2022-10-01,3.3033388
53045_2019-08-01,3.2159851
53045_2019-09-01,3.2341318
53045_2019-10-01,3.1776757
53045_2019-11-01,3.2542946
53045_2019-12-01,3.2321155
53045_2020-01-01,3.1144681
53045_2020-02-01,3.118433
53045_2020-03-01,3.0847309
53045_2020-04-01,3.1422226
53045_2020-05-01,3.1600649
53045_2020-06-01,3.1739423
53045_2020-07-01,3.2314341
53045_2020-08-01,3.2135918
53045_2020-09-01,3.2651362
53045_2020-10-01,3.2235043
53045_2020-11-01,3.1798897
53045_2020-12-01,3.1779072
53045_2021-01-01,3.1195874
53045_2021-02-01,3.5146444
53045_2021-03-01,3.4932373
